Customer_id,Age,Credit_limit,Credit_utilization,Actual_Default,Num_late_payments,Max_delay,Average_delay,Total_payment,Total_bill,Payment_to_Bill_Ratio,Probability_of_Default,Risk_Score,Risk_Level
17177,29,350000,1.0,0,0,0.0,0.0,43402,1195124,0.04,0.31,31,Low
6136,39,150000,1.0,0,0,0.0,0.0,15650,172426,0.09,0.34,34,Medium
12777,44,280000,1.0,0,0,0.0,0.0,28011,908911,0.03,0.37,37,Medium
14525,31,380000,1.0,0,0,0.0,-1.2,162384,678236,0.24,0.13,13,Low
2713,39,60000,1.0,0,1,2.0,0.3,19000,319081,0.06,0.68,68,High
7531,28,270000,1.0,1,6,3.0,2.5,35100,1405554,0.02,0.89,89,High
4373,28,400000,0.92,1,0,0.0,-1.0,11033,368384,0.03,0.39,39,Medium
26417,47,210000,1.0,0,0,0.0,0.0,33082,876373,0.04,0.38,38,Medium
9285,24,20000,1.0,0,0,0.0,0.0,5715,100717,0.06,0.4,40,Medium
2207,22,20000,1.0,0,0,0.0,-0.2,8684,58414,0.15,0.36,36,Medium
21543,24,80000,0.87,0,0,0.0,0.0,4969,69467,0.07,0.33,33,Low
12853,33,330000,1.0,0,0,0.0,0.0,26619,855526,0.03,0.34,34,Medium
16464,53,50000,0.92,1,4,2.0,1.3,6491,45783,0.14,0.8,80,High
22043,25,150000,0.06,0,1,1.0,-1.3,9240,9240,1.0,0.6,60,Medium
27162,40,300000,0.9,0,0,0.0,0.0,14600,269366,0.05,0.34,34,Medium
22263,31,420000,1.0,1,0,0.0,0.0,123000,1605517,0.08,0.17,17,Low
4555,48,160000,0.28,1,2,2.0,-0.5,0,45297,0.0,0.77,77,High
11513,32,240000,0.14,0,0,-1.0,-1.0,35963,33165,1.08,0.24,24,Low
1404,33,470000,0.06,0,0,0.0,-0.7,101808,25933,3.93,0.29,29,Low
2585,22,30000,0.46,0,0,0.0,-0.8,9158,13709,0.67,0.36,36,Medium
26787,29,180000,0.14,0,0,-1.0,-1.0,21050,24857,0.85,0.26,26,Low
23554,44,350000,0.05,0,0,-2.0,-2.0,16453,17452,0.94,0.27,27,Low
22777,29,260000,1.0,1,0,0.0,0.0,36888,1133230,0.03,0.33,33,Low
19075,37,260000,1.0,0,0,0.0,0.0,43028,892353,0.05,0.32,32,Low
870,34,290000,1.0,0,0,0.0,0.0,70190,1809907,0.04,0.31,31,Low
23023,36,280000,0.11,0,0,-1.0,-1.0,33241,31171,1.07,0.25,25,Low
23852,57,260000,0.15,0,2,2.0,0.0,37880,39230,0.97,0.69,69,High
21223,33,140000,0.05,0,0,-2.0,-2.0,7523,6363,1.18,0.26,26,Low
10358,48,190000,1.0,0,0,0.0,0.0,99860,641220,0.16,0.29,29,Low
2710,23,30000,1.0,0,0,0.0,-0.5,2560,39082,0.07,0.37,37,Medium
20453,26,170000,1.0,1,0,0.0,0.0,29700,795504,0.04,0.35,35,Medium
4708,36,50000,1.0,1,1,2.0,0.3,8050,204336,0.04,0.68,68,High
8038,36,270000,0.13,0,0,-1.0,-1.0,32176,34673,0.93,0.25,25,Low
5930,54,50000,1.0,0,0,0.0,0.0,4894,87334,0.06,0.41,41,Medium
19463,49,30000,1.0,1,0,0.0,0.0,10822,154895,0.07,0.44,44,Medium
14199,50,50000,1.0,0,0,0.0,-0.3,55682,143648,0.39,0.26,26,Low
29670,39,110000,0.53,0,0,0.0,-0.7,2977,58287,0.05,0.4,40,Medium
8528,26,110000,1.0,0,0,0.0,0.0,13803,418081,0.03,0.37,37,Medium
22914,33,140000,0.05,0,0,-1.0,-1.0,15936,6390,2.49,0.32,32,Low
13955,46,60000,1.0,0,1,2.0,0.3,13500,136285,0.1,0.66,66,Medium
7729,35,180000,1.0,0,0,0.0,0.0,35163,295443,0.12,0.29,29,Low
11516,33,300000,0.07,0,0,0.0,-0.3,19285,21410,0.9,0.33,33,Low
10320,51,260000,1.0,0,0,0.0,0.0,53065,1099041,0.05,0.34,34,Medium
13622,37,100000,0.84,0,0,0.0,0.0,22357,84170,0.27,0.32,32,Low
9137,28,300000,0.66,0,1,2.0,0.3,21700,199076,0.11,0.56,56,Medium
10747,47,20000,0.99,0,0,0.0,-0.7,2905,19899,0.15,0.43,43,Medium
19926,34,80000,0.03,1,1,2.0,-0.5,1630,2282,0.71,0.69,69,High
25983,40,60000,1.0,0,1,2.0,0.3,12400,272496,0.05,0.69,69,High
14188,41,240000,0.32,0,1,1.0,-0.7,84012,77813,1.08,0.34,34,Medium
22497,32,50000,1.0,1,0,0.0,0.0,7207,169181,0.04,0.38,38,Medium
11710,29,160000,0.19,0,1,1.0,-0.7,58865,30723,1.92,0.43,43,Medium
27741,25,50000,1.0,0,0,0.0,0.0,9730,231927,0.04,0.39,39,Medium
12464,40,360000,0.55,0,1,2.0,-0.2,41835,196261,0.21,0.55,55,Medium
6594,56,50000,1.0,0,0,0.0,0.0,7880,229851,0.03,0.46,46,Medium
23774,53,240000,0.04,0,0,-1.0,-1.7,10178,10018,1.02,0.37,37,Medium
18780,28,140000,0.22,0,0,0.0,-0.8,26712,31226,0.86,0.33,33,Low
8818,24,60000,0.15,1,0,-1.0,-1.2,11707,9180,1.28,0.29,29,Low
16630,45,170000,1.0,0,0,0.0,0.0,25500,647600,0.04,0.38,38,Medium
21363,56,20000,1.0,0,5,3.0,1.8,3500,112437,0.03,0.92,92,High
2781,34,180000,0.05,1,0,-1.0,-1.3,600,8600,0.07,0.32,32,Low
4826,25,80000,1.0,0,0,0.0,0.0,15656,406603,0.04,0.38,38,Medium
14549,35,130000,0.14,0,0,0.0,-0.7,82512,18117,4.55,0.37,37,Medium
14633,35,20000,1.0,0,0,0.0,0.0,7971,114403,0.07,0.43,43,Medium
28532,40,200000,1.0,1,6,2.0,2.0,18200,510115,0.04,0.85,85,High
22894,27,500000,0.3,1,0,0.0,-0.2,41450,148362,0.28,0.24,24,Low
3767,40,100000,1.0,1,6,2.0,2.0,10500,298724,0.04,0.86,86,High
10885,53,450000,0.08,0,0,0.0,-0.8,27008,38113,0.71,0.38,38,Medium
25098,55,50000,0.62,1,0,0.0,-1.3,0,30900,0.0,0.49,49,Medium
22882,37,280000,1.0,1,0,0.0,0.0,60816,1670416,0.04,0.33,33,Low
21577,22,20000,1.0,0,0,0.0,0.0,30106,65318,0.46,0.32,32,Low
245,40,30000,0.02,0,4,2.0,1.0,595,613,0.97,0.81,81,High
9973,39,300000,0.01,1,0,-1.0,-1.7,2775,2014,1.38,0.37,37,Medium
1979,50,20000,1.0,0,0,0.0,-0.8,27996,30286,0.92,0.4,40,Medium
11365,40,80000,1.0,0,0,0.0,-0.5,12154,211833,0.06,0.41,41,Medium
15622,31,320000,1.0,0,0,0.0,0.0,17117,383180,0.04,0.33,33,Low
24899,35,50000,1.0,0,0,-1.0,-1.0,50661,51402,0.99,0.21,21,Low
4666,47,470000,1.0,0,0,0.0,0.0,169702,632964,0.27,0.12,12,Low
25867,35,160000,0.04,0,1,1.0,-1.2,14770,6371,2.32,0.63,63,Medium
20573,28,30000,1.0,1,2,2.0,0.7,10615,158879,0.07,0.73,73,High
14239,26,450000,0.43,0,0,0.0,-0.5,137972,192332,0.72,0.11,11,Low
4154,30,280000,0.3,0,0,-1.0,-1.0,79510,83311,0.95,0.15,15,Low
25779,46,300000,0.06,0,1,1.0,-0.7,21249,17211,1.23,0.58,58,Medium
3558,53,90000,1.0,0,0,0.0,0.0,18602,403168,0.05,0.43,43,Medium
213,43,40000,1.0,0,0,0.0,0.0,8404,215945,0.04,0.44,44,Medium
3806,27,140000,1.0,0,3,2.0,0.8,25000,814588,0.03,0.76,76,High
9490,52,100000,0.21,0,0,0.0,0.0,9029,21213,0.43,0.37,37,Medium
12217,39,280000,1.0,1,6,3.0,2.2,45300,1168292,0.04,0.88,88,High
3147,25,50000,0.45,0,0,-1.0,-1.2,21628,22687,0.95,0.26,26,Low
15775,24,140000,1.0,1,6,2.0,2.0,13500,316812,0.04,0.83,83,High
3781,39,140000,0.19,0,0,-2.0,-2.0,44730,26335,1.7,0.22,22,Low
23388,38,360000,0.1,1,0,0.0,-0.7,17071,37455,0.46,0.36,36,Medium
27641,24,20000,1.0,0,0,0.0,0.0,7694,77372,0.1,0.37,37,Medium
7247,25,180000,0.0,0,0,-2.0,-2.0,0,0,0.0,0.25,25,Low
29247,25,10000,0.0,0,1,1.0,-1.5,0,0,0.0,0.61,61,Medium
13961,38,120000,1.0,0,6,2.0,1.8,12331,581881,0.02,0.88,88,High
22662,41,200000,0.0,0,0,-2.0,-2.0,504,0,5.0,0.36,36,Medium
28202,48,300000,0.01,1,3,3.0,0.7,3284,4430,0.74,0.84,84,High
3748,43,200000,0.09,0,0,-1.0,-1.0,45674,17056,2.68,0.29,29,Low
18124,35,60000,1.0,0,1,2.0,0.3,9883,221247,0.04,0.67,67,High
29767,37,20000,1.0,0,2,2.0,0.0,3501,60774,0.06,0.75,75,High
17800,23,50000,1.0,0,0,0.0,0.0,9000,73961,0.12,0.33,33,Low
7785,46,20000,0.14,1,0,0.0,-0.8,1170,2730,0.43,0.43,43,Medium
11345,43,180000,0.05,0,1,1.0,-1.0,9216,9216,1.0,0.61,61,Medium
13120,42,120000,1.0,0,0,0.0,0.0,36000,124055,0.29,0.3,30,Low
22257,29,500000,0.03,1,0,-2.0,-2.0,41211,15748,2.62,0.24,24,Low
27706,24,130000,1.0,0,0,0.0,-0.2,85489,545335,0.16,0.21,21,Low
5183,36,150000,0.54,0,0,-1.0,-1.0,86092,81425,1.06,0.16,16,Low
23113,30,70000,1.0,0,1,2.0,0.3,58071,256512,0.23,0.47,47,Medium
29490,47,50000,1.0,0,0,0.0,-0.2,36282,181992,0.2,0.36,36,Medium
17134,27,20000,1.0,1,2,3.0,0.8,2918,79759,0.04,0.8,80,High
12840,32,240000,0.49,0,0,0.0,0.0,21166,118165,0.18,0.3,30,Low
11814,34,120000,1.0,1,5,3.0,1.7,10000,287088,0.03,0.88,88,High
29900,29,140000,1.0,1,0,0.0,0.0,27628,881084,0.03,0.39,39,Medium
26408,46,480000,0.02,0,0,0.0,-1.0,5732,8703,0.66,0.43,43,Medium
15891,22,30000,1.0,1,2,2.0,0.5,3044,99447,0.03,0.71,71,High
28915,39,150000,0.1,0,0,-1.0,-1.0,5461,15328,0.36,0.31,31,Low
21109,36,20000,1.0,1,0,0.0,0.0,5113,96017,0.05,0.42,42,Medium
2675,40,80000,1.0,0,0,0.0,0.0,10179,311800,0.03,0.4,40,Medium
7751,22,80000,1.0,0,0,0.0,0.0,8500,287690,0.03,0.37,37,Medium
29449,30,120000,0.08,0,2,2.0,0.0,5953,9030,0.66,0.71,71,High
25180,23,50000,1.0,0,0,0.0,-0.2,44335,91060,0.49,0.27,27,Low
20784,34,500000,0.86,0,0,0.0,0.0,120042,427755,0.28,0.2,20,Low
20000,37,240000,0.08,0,1,2.0,-0.3,15332,18509,0.83,0.65,65,Medium
15226,40,90000,1.0,1,6,3.0,2.0,21400,518723,0.04,0.91,91,High
6609,22,10000,1.0,0,1,2.0,0.3,6102,50021,0.12,0.67,67,High
11962,42,500000,0.39,0,0,-1.0,-1.0,150958,194144,0.78,0.06,6,Low
19867,39,160000,1.0,0,0,0.0,-1.0,69270,192838,0.36,0.28,28,Low
17558,39,500000,0.05,0,0,-2.0,-2.0,29379,27483,1.07,0.23,23,Low
18486,26,130000,1.0,0,3,2.0,1.0,33655,787259,0.04,0.74,74,High
9529,53,50000,1.0,0,0,0.0,0.0,6675,210563,0.03,0.45,45,Medium
28474,36,160000,0.15,0,1,1.0,-0.7,23251,23251,1.0,0.52,52,Medium
17258,33,110000,1.0,1,0,0.0,0.0,34210,658108,0.05,0.38,38,Medium
785,32,230000,1.0,1,1,2.0,0.3,17044,462392,0.04,0.63,63,Medium
571,29,200000,0.47,0,1,1.0,-0.7,38096,93578,0.41,0.47,47,Medium
22042,25,90000,0.87,0,0,0.0,0.0,6620,78096,0.08,0.33,33,Low
19246,37,150000,0.04,0,0,-1.0,-1.5,5845,5845,1.0,0.34,34,Medium
3425,24,60000,1.0,0,0,0.0,0.0,5468,133643,0.04,0.35,35,Medium
21248,35,350000,0.14,0,2,2.0,0.5,15697,47958,0.33,0.66,66,Medium
15,29,250000,1.0,0,0,0.0,0.0,18000,373591,0.05,0.33,33,Low
6939,51,260000,0.04,0,1,1.0,-1.5,10128,9431,1.07,0.66,66,Medium
14264,28,50000,1.0,0,0,0.0,-0.7,51821,70826,0.73,0.27,27,Low
1050,49,100000,1.0,0,1,2.0,0.3,5663,151960,0.04,0.67,67,High
19809,31,50000,1.0,0,0,0.0,0.0,7456,169481,0.04,0.38,38,Medium
26320,35,100000,0.15,0,0,-2.0,-2.0,11748,15253,0.77,0.25,25,Low
7168,37,210000,0.04,0,0,-1.0,-1.0,8313,8638,0.96,0.31,31,Low
15259,29,130000,0.0,0,1,1.0,-1.5,1313,0,5.0,0.71,71,High
16088,32,260000,0.02,1,0,-2.0,-2.0,3680,4119,0.89,0.27,27,Low
27529,51,360000,0.29,0,0,0.0,-0.7,65874,104810,0.63,0.27,27,Low
9003,36,30000,1.0,1,1,2.0,0.3,9300,127245,0.07,0.68,68,High
7858,31,250000,0.0,0,1,1.0,-1.5,486,-1185,0.0,0.62,62,Medium
10623,51,200000,0.02,1,0,-1.0,-1.0,2376,3274,0.73,0.35,35,Medium
8664,42,100000,1.0,0,0,0.0,0.0,13395,575324,0.02,0.44,44,Medium
28352,44,30000,1.0,0,4,2.0,1.3,8320,171359,0.05,0.83,83,High
29378,28,120000,1.0,0,0,0.0,0.0,28557,564303,0.05,0.35,35,Medium
28490,37,110000,1.0,0,0,0.0,0.0,7469,137366,0.05,0.36,36,Medium
7163,26,90000,1.0,0,1,2.0,0.3,23100,533964,0.04,0.66,66,Medium
21148,42,130000,0.0,1,1,1.0,-1.5,1000,-312,0.0,0.65,65,Medium
7682,60,60000,1.0,1,1,2.0,0.3,10000,159255,0.06,0.7,70,High
8147,35,250000,0.01,0,0,-2.0,-2.0,268,1590,0.17,0.27,27,Low
2953,26,30000,1.0,0,2,2.0,0.5,1638,111927,0.01,0.73,73,High
24376,38,310000,0.14,0,0,-1.0,-1.0,19143,42286,0.45,0.28,28,Low
18708,28,50000,1.0,0,2,2.0,0.5,7833,208986,0.04,0.73,73,High
10664,36,50000,1.0,1,4,2.0,1.3,14690,253865,0.06,0.81,81,High
8908,25,60000,1.0,0,0,0.0,0.0,12525,236414,0.05,0.37,37,Medium
6725,31,230000,1.0,0,0,0.0,0.0,32712,1061153,0.03,0.36,36,Medium
23305,37,50000,1.0,0,0,0.0,0.0,6710,256824,0.03,0.43,43,Medium
6604,40,200000,0.4,0,0,0.0,0.0,7408,80064,0.09,0.35,35,Medium
27532,59,420000,0.32,0,0,0.0,0.0,17115,132663,0.13,0.37,37,Medium
17223,26,120000,1.0,0,0,0.0,0.0,31200,652300,0.05,0.36,36,Medium
16074,47,360000,0.37,0,0,0.0,-0.7,79790,133783,0.6,0.25,25,Low
21738,23,20000,1.0,0,0,0.0,-0.2,26543,42912,0.62,0.32,32,Low
20732,45,50000,1.0,0,0,0.0,0.0,7550,93348,0.08,0.39,39,Medium
7255,43,60000,1.0,0,0,0.0,0.0,14305,368677,0.04,0.44,44,Medium
3367,26,260000,1.0,0,2,2.0,0.7,82007,1595104,0.05,0.54,54,Medium
2495,26,30000,1.0,1,2,2.0,0.5,3550,123967,0.03,0.73,73,High
15785,23,50000,1.0,1,4,2.0,1.3,9513,280157,0.03,0.81,81,High
25141,60,90000,1.0,0,0,0.0,0.0,9295,268257,0.03,0.44,44,Medium
25730,31,290000,0.94,0,0,0.0,0.0,16250,271858,0.06,0.32,32,Low
21723,22,20000,1.0,0,0,0.0,0.0,7358,107306,0.07,0.39,39,Medium
17740,55,110000,0.02,0,2,2.0,0.2,1580,2528,0.62,0.75,75,High
10020,26,50000,1.0,1,1,2.0,0.3,11654,278846,0.04,0.68,68,High
22940,33,360000,0.1,0,0,0.0,0.0,5401,36121,0.15,0.34,34,Medium
462,36,80000,0.35,0,0,-1.0,-1.0,28667,28137,1.02,0.26,26,Low
20699,44,80000,1.0,1,0,0.0,-0.3,10005,178661,0.06,0.4,40,Medium
9476,29,290000,0.0,1,1,1.0,-1.5,0,0,0.0,0.62,62,Medium
28654,33,240000,1.0,0,0,0.0,0.0,144051,337667,0.43,0.1,10,Low
21212,45,250000,1.0,0,0,0.0,0.0,22098,594781,0.04,0.36,36,Medium
26478,60,80000,1.0,0,0,0.0,0.0,20342,487782,0.04,0.47,47,Medium
24277,31,320000,0.06,0,0,-2.0,-2.0,14715,18976,0.78,0.23,23,Low
10545,47,110000,1.0,0,0,0.0,0.0,17640,436015,0.04,0.41,41,Medium
25685,39,270000,1.0,0,0,0.0,0.0,21082,545891,0.04,0.35,35,Medium
14341,28,30000,1.0,0,6,2.0,2.0,6300,129351,0.05,0.86,86,High
534,50,100000,1.0,1,4,3.0,1.7,17050,356645,0.05,0.86,86,High
3531,24,100000,0.02,0,0,-1.0,-1.2,1440,1850,0.78,0.3,30,Low
11035,38,30000,1.0,1,4,2.0,1.3,4800,43862,0.11,0.79,79,High
20571,26,100000,1.0,0,0,0.0,-0.2,50558,102321,0.49,0.25,25,Low
22029,28,310000,1.0,0,0,0.0,0.0,137259,943526,0.15,0.12,12,Low
9239,45,360000,1.0,0,0,0.0,-0.2,101000,947951,0.11,0.2,20,Low
21010,38,50000,1.0,0,0,0.0,0.0,9062,240244,0.04,0.42,42,Medium
9210,40,230000,0.21,0,0,-1.0,-1.0,50050,48693,1.03,0.2,20,Low
17824,25,30000,1.0,1,2,2.0,0.7,9239,156953,0.06,0.72,72,High
24454,36,110000,1.0,0,0,0.0,0.0,17000,370248,0.05,0.37,37,Medium
12526,42,327680,1.0,1,0,0.0,0.0,57108,1782431,0.03,0.34,34,Medium
22586,31,60000,1.0,0,1,2.0,0.3,11939,301008,0.04,0.68,68,High
8959,44,340000,1.0,1,0,0.0,0.0,102288,568295,0.18,0.17,17,Low
27946,27,160000,0.02,0,0,0.0,-0.8,5604,3693,1.52,0.4,40,Medium
5167,37,330000,0.03,0,0,-1.0,-1.3,177,8622,0.02,0.33,33,Low
11839,29,150000,1.0,0,0,0.0,0.0,40685,257066,0.16,0.26,26,Low
21381,54,50000,1.0,1,6,2.0,2.0,8867,237850,0.04,0.89,89,High
18746,29,230000,0.87,0,0,0.0,0.0,10600,200090,0.05,0.33,33,Low
10743,40,180000,0.13,0,0,-1.0,-1.0,21744,22833,0.95,0.28,28,Low
10296,24,310000,1.0,0,0,0.0,0.0,26255,735747,0.04,0.31,31,Low
8187,42,360000,1.0,0,0,0.0,0.0,49500,799158,0.06,0.29,29,Low
3834,23,130000,0.56,0,0,0.0,-0.2,22000,73119,0.3,0.29,29,Low
7548,37,330000,0.05,0,0,-2.0,-2.0,22514,15602,1.44,0.25,25,Low
17043,24,300000,0.26,0,0,0.0,-0.5,23125,76573,0.3,0.3,30,Low
17601,31,80000,1.0,0,2,2.0,0.7,16000,333549,0.05,0.7,70,High
25525,34,50000,0.25,0,0,0.0,-0.7,3200,12354,0.26,0.39,39,Medium
5344,31,10000,1.0,0,1,2.0,0.3,7254,56801,0.13,0.7,70,High
6573,26,90000,1.0,0,0,0.0,0.0,8657,195569,0.04,0.35,35,Medium
19884,42,230000,0.13,0,0,-1.0,-1.8,27686,29465,0.94,0.32,32,Low
21312,60,230000,0.01,1,2,2.0,-0.7,0,2500,0.0,0.79,79,High
46,29,210000,0.0,1,0,-2.0,-2.0,0,0,0.0,0.25,25,Low
14957,23,20000,1.0,0,0,0.0,0.0,6800,114399,0.06,0.41,41,Medium
13156,50,70000,1.0,0,0,0.0,0.0,7482,208272,0.04,0.42,42,Medium
9970,45,150000,1.0,0,0,0.0,0.0,22480,780439,0.03,0.42,42,Medium
13518,24,160000,1.0,0,0,0.0,0.0,18275,509020,0.04,0.34,34,Medium
4419,37,200000,0.1,0,0,-2.0,-2.0,16866,20540,0.82,0.24,24,Low
1527,25,90000,1.0,1,0,0.0,0.0,18800,469922,0.04,0.38,38,Medium
17414,47,30000,1.0,1,6,2.0,2.0,6300,100924,0.06,0.88,88,High
27709,25,30000,1.0,1,0,0.0,0.0,9500,127418,0.07,0.38,38,Medium
22637,45,230000,0.35,0,0,0.0,0.0,11640,80764,0.14,0.35,35,Medium
15401,49,280000,0.69,0,3,2.0,1.0,13209,194351,0.07,0.74,74,High
5936,34,200000,0.08,0,0,0.0,-0.7,4266,16795,0.25,0.38,38,Medium
23008,38,240000,0.08,0,0,-2.0,-2.0,16896,19896,0.85,0.24,24,Low
25812,38,200000,0.24,0,0,-2.0,-2.0,32013,48055,0.67,0.21,21,Low
8974,27,20000,1.0,0,3,3.0,0.7,2000,80343,0.02,0.85,85,High
12364,24,130000,1.0,0,0,0.0,-0.5,81646,160283,0.51,0.21,21,Low
8439,46,170000,1.0,0,0,0.0,-0.8,81190,196637,0.41,0.26,26,Low
12629,28,110000,1.0,0,1,2.0,0.3,29991,895179,0.03,0.68,68,High
24074,28,100000,1.0,0,0,0.0,0.0,9988,286821,0.03,0.36,36,Medium
6163,49,50000,1.0,0,0,0.0,-0.2,4819,81883,0.06,0.41,41,Medium
12917,31,330000,0.15,0,0,-1.0,-1.0,48835,50698,0.96,0.19,19,Low
18817,29,420000,0.91,0,0,0.0,-0.2,78176,381622,0.2,0.2,20,Low
16453,55,80000,1.0,0,0,0.0,0.0,30096,263140,0.11,0.38,38,Medium
11234,59,110000,1.0,0,1,2.0,0.3,13418,438157,0.03,0.72,72,High
7434,25,170000,0.13,1,0,-1.0,-1.0,11355,22123,0.51,0.27,27,Low
2808,26,180000,0.04,0,1,1.0,-1.2,7848,7848,1.0,0.59,59,Medium
11105,23,30000,1.0,0,6,3.0,2.3,4800,172882,0.03,0.91,91,High
23389,34,500000,0.9,0,0,0.0,0.0,17006,450592,0.04,0.33,33,Low
6238,30,210000,0.97,1,0,0.0,0.0,8362,203686,0.04,0.34,34,Medium
27425,40,140000,1.0,1,0,0.0,0.0,26062,762580,0.03,0.4,40,Medium
1039,23,50000,1.0,0,0,0.0,0.0,10800,152088,0.07,0.35,35,Medium
15654,42,200000,0.05,0,0,-1.0,-1.3,1560,9610,0.16,0.34,34,Medium
14824,45,260000,0.14,0,0,-1.0,-1.0,34637,36771,0.94,0.26,26,Low
16783,31,20000,1.0,1,2,2.0,0.7,8515,93199,0.09,0.73,73,High
974,30,150000,0.07,0,0,-2.0,-2.0,14519,10110,1.44,0.24,24,Low
28734,28,240000,0.02,0,1,1.0,-0.8,6149,4429,1.39,0.59,59,Medium
26583,22,110000,1.0,1,0,0.0,0.0,11766,317420,0.04,0.35,35,Medium
25279,27,80000,1.0,1,0,0.0,0.0,7450,155991,0.05,0.35,35,Medium
14078,24,140000,1.0,0,0,0.0,0.0,24436,566265,0.04,0.34,34,Medium
4659,28,170000,0.33,0,0,0.0,-0.3,12265,55362,0.22,0.33,33,Low
13488,36,240000,0.15,0,0,0.0,0.0,13763,36066,0.38,0.33,33,Low
1095,31,50000,1.0,0,3,2.0,0.8,8654,200230,0.04,0.77,77,High
21607,23,50000,1.0,0,0,0.0,0.0,8290,210550,0.04,0.38,38,Medium
22282,30,210000,0.01,0,0,-1.0,-1.7,0,2818,0.0,0.33,33,Low
5730,27,110000,1.0,0,1,2.0,0.3,14700,175086,0.08,0.61,61,Medium
5750,30,160000,0.08,0,1,2.0,-0.7,6351,13100,0.48,0.68,68,High
13731,47,280000,0.03,1,3,2.0,0.5,11504,8920,1.29,0.77,77,High
26594,32,380000,1.0,0,0,0.0,0.0,94165,1883007,0.05,0.24,24,Low
29185,34,120000,0.03,1,1,2.0,-0.7,1892,3148,0.6,0.69,69,High
17663,46,500000,1.0,0,0,0.0,-0.5,106558,787098,0.14,0.19,19,Low
24047,25,130000,0.97,0,0,0.0,0.0,6397,125635,0.05,0.33,33,Low
20093,39,80000,1.0,0,0,0.0,0.0,8184,223223,0.04,0.39,39,Medium
4898,37,80000,1.0,0,0,0.0,0.0,11098,309924,0.04,0.4,40,Medium
23302,35,90000,1.0,0,6,2.0,2.0,33436,384588,0.09,0.83,83,High
26491,52,60000,1.0,0,2,2.0,0.5,6038,169407,0.04,0.75,75,High
8890,26,280000,0.13,0,0,-2.0,-2.0,33868,35805,0.95,0.2,20,Low
11849,39,60000,0.13,0,0,-1.0,-1.0,7657,7840,0.98,0.31,31,Low
16673,34,100000,0.04,0,2,2.0,-0.2,2578,4098,0.63,0.73,73,High
24415,40,360000,0.06,0,0,-1.0,-1.2,8902,21565,0.41,0.31,31,Low
6560,32,230000,0.95,1,0,0.0,0.0,13500,219196,0.06,0.33,33,Low
4944,25,70000,1.0,0,0,0.0,0.0,7171,150667,0.05,0.35,35,Medium
8148,24,20000,1.0,1,0,0.0,0.0,5989,93667,0.06,0.39,39,Medium
27279,41,360000,0.02,1,0,-2.0,-2.0,7037,6868,1.02,0.28,28,Low
2104,30,180000,1.0,0,0,0.0,0.0,27400,489343,0.06,0.32,32,Low
10677,40,380000,0.44,0,0,0.0,-0.3,97877,168869,0.58,0.2,20,Low
18883,30,200000,0.08,0,0,-1.0,-1.0,17496,16866,1.04,0.28,28,Low
18309,53,150000,0.16,0,0,-1.0,-1.0,22099,23405,0.94,0.3,30,Low
18366,23,20000,1.0,0,0,0.0,-0.8,44278,50819,0.87,0.31,31,Low
25721,44,280000,0.0,1,0,0.0,-1.0,780,1170,0.67,0.44,44,Medium
2,26,120000,0.14,1,2,2.0,0.5,5000,17077,0.29,0.67,67,High
4437,49,100000,0.0,0,1,1.0,-1.5,0,0,0.0,0.66,66,Medium
6161,40,370000,0.0,1,1,1.0,-1.5,0,0,0.0,0.64,64,Medium
13618,29,30000,1.0,0,0,0.0,0.0,7410,147555,0.05,0.4,40,Medium
28242,46,110000,1.0,0,1,2.0,0.3,28700,604184,0.05,0.68,68,High
21341,57,20000,1.0,0,1,2.0,0.3,7500,120224,0.06,0.75,75,High
846,38,490000,0.08,0,0,0.0,-0.8,31429,37032,0.85,0.34,34,Medium
646,39,150000,1.0,0,1,1.0,-1.2,15180,511498,0.03,0.64,64,Medium
22199,30,380000,1.0,0,0,0.0,0.0,60437,1552729,0.04,0.28,28,Low
22528,47,120000,0.14,0,0,0.0,-0.7,5460,16710,0.33,0.41,41,Medium
22781,44,50000,1.0,0,0,0.0,0.0,9737,234348,0.04,0.43,43,Medium
10880,33,300000,1.0,0,0,0.0,0.0,102317,1264684,0.08,0.2,20,Low
380,31,50000,1.0,1,0,0.0,0.0,16327,83951,0.19,0.34,34,Medium
24618,36,190000,1.0,1,6,2.0,1.8,28200,659766,0.04,0.85,85,High
11311,27,30000,1.0,0,0,0.0,0.0,5142,72491,0.07,0.36,36,Medium
432,27,390000,1.0,1,0,0.0,0.0,62172,1763533,0.04,0.28,28,Low
27734,24,80000,0.41,0,2,2.0,0.5,13032,32714,0.4,0.66,66,Medium
17320,25,200000,1.0,1,6,3.0,2.2,29100,844582,0.03,0.88,88,High
362,30,320000,1.0,0,0,0.0,0.0,15669,436318,0.04,0.33,33,Low
13186,32,150000,1.0,1,1,1.0,-0.5,228508,191642,1.19,0.17,17,Low
17017,24,80000,1.0,0,0,0.0,0.0,14411,358200,0.04,0.37,37,Medium
18331,23,120000,1.0,0,0,0.0,0.0,48019,479001,0.1,0.29,29,Low
16623,30,50000,1.0,1,3,2.0,1.0,5953,102779,0.06,0.74,74,High
5676,28,200000,0.02,0,1,1.0,-0.7,4866,4866,1.0,0.57,57,Medium
747,34,50000,1.0,0,0,0.0,0.0,12721,84696,0.15,0.35,35,Medium
20971,42,210000,1.0,0,0,0.0,0.0,52000,1235473,0.04,0.36,36,Medium
